20260610 222500;1.15930;1.15930;1.15925;1.15925;33
20260610 222600;1.15930;1.15930;1.15915;1.15920;31
20260610 222700;1.15920;1.15925;1.15915;1.15925;19
20260610 222800;1.15925;1.15925;1.15925;1.15925;7
20260610 222900;1.15920;1.15920;1.15915;1.15915;54
20260610 223000;1.15910;1.15915;1.15910;1.15915;67
20260610 223100;1.15915;1.15920;1.15910;1.15920;5
20260610 223200;1.15925;1.15925;1.15910;1.15915;65
20260610 223300;1.15915;1.15920;1.15915;1.15915;36
20260610 223400;1.15920;1.15920;1.15910;1.15910;12
20260610 223500;1.15910;1.15910;1.15900;1.15905;40
20260610 223600;1.15910;1.15915;1.15910;1.15915;27
20260610 223700;1.15910;1.15910;1.15910;1.15910;10
20260610 223900;1.15910;1.15910;1.15910;1.15910;19
20260610 224000;1.15915;1.15915;1.15910;1.15910;4
20260610 224100;1.15905;1.15905;1.15905;1.15905;12
20260610 224200;1.15900;1.15900;1.15900;1.15900;3
20260610 224300;1.15900;1.15900;1.15900;1.15900;5
20260610 224400;1.15900;1.15910;1.15900;1.15905;14
20260610 224500;1.15910;1.15910;1.15910;1.15910;3
20260610 224600;1.15910;1.15910;1.15905;1.15910;20
20260610 224700;1.15905;1.15910;1.15905;1.15910;6
20260610 224800;1.15910;1.15910;1.15910;1.15910;3
20260610 224900;1.15915;1.15915;1.15910;1.15915;24
20260610 225000;1.15915;1.15915;1.15915;1.15915;2
20260610 225100;1.15920;1.15920;1.15920;1.15920;6
20260610 225200;1.15915;1.15915;1.15905;1.15905;35
20260610 225300;1.15905;1.15905;1.15900;1.15900;26
20260610 225400;1.15900;1.15900;1.15900;1.15900;12
20260610 225500;1.15900;1.15900;1.15900;1.15900;34
20260610 225600;1.15905;1.15905;1.15905;1.15905;1
20260610 225700;1.15920;1.15920;1.15920;1.15920;14
20260610 225800;1.15925;1.15925;1.15915;1.15915;27
20260610 225900;1.15915;1.15915;1.15915;1.15915;9
20260610 230000;1.15910;1.15915;1.15910;1.15915;10
20260610 230100;1.15915;1.15925;1.15915;1.15920;81
20260610 230200;1.15925;1.15925;1.15915;1.15915;10
20260610 230300;1.15915;1.15920;1.15915;1.15920;28
20260610 230400;1.15920;1.15920;1.15920;1.15920;3
20260610 230500;1.15915;1.15920;1.15915;1.15920;2
20260610 230600;1.15920;1.15920;1.15905;1.15905;33
20260610 230700;1.15900;1.15900;1.15895;1.15895;22
20260610 230800;1.15895;1.15895;1.15885;1.15890;57
20260610 230900;1.15895;1.15900;1.15895;1.15900;22
20260610 231000;1.15905;1.15910;1.15905;1.15910;14
20260610 231100;1.15905;1.15910;1.15890;1.15890;16
20260610 231200;1.15890;1.15890;1.15885;1.15885;59
20260610 231300;1.15885;1.15885;1.15885;1.15885;9
20260610 231400;1.15885;1.15890;1.15885;1.15890;4
20260610 231500;1.15880;1.15885;1.15875;1.15875;14
20260610 231600;1.15880;1.15885;1.15880;1.15880;58
20260610 231700;1.15890;1.15890;1.15890;1.15890;9
20260610 231800;1.15890;1.15895;1.15890;1.15895;51
20260610 231900;1.15895;1.15895;1.15895;1.15895;35
20260610 232000;1.15890;1.15890;1.15890;1.15890;7
20260610 232100;1.15885;1.15885;1.15885;1.15885;9
20260610 232200;1.15890;1.15895;1.15890;1.15895;15
20260610 232300;1.15895;1.15900;1.15895;1.15900;8
20260610 232400;1.15900;1.15900;1.15900;1.15900;3
20260610 232600;1.15900;1.15905;1.15900;1.15905;10
20260610 232700;1.15905;1.15905;1.15905;1.15905;26
20260610 232800;1.15905;1.15910;1.15905;1.15910;20
20260610 232900;1.15905;1.15905;1.15900;1.15905;24
20260610 233000;1.15905;1.15905;1.15905;1.15905;1
20260610 233100;1.15905;1.15905;1.15900;1.15905;17
20260610 233200;1.15900;1.15905;1.15900;1.15905;16
20260610 233300;1.15905;1.15905;1.15900;1.15900;8
20260610 233400;1.15905;1.15910;1.15905;1.15910;27
