20260616 233400;30430.25;30435.00;30430.25;30433.00;23
20260616 233500;30434.50;30437.50;30431.00;30436.25;29
20260616 233600;30437.00;30439.25;30435.75;30436.25;22
20260616 233700;30437.25;30442.00;30435.50;30441.75;40
20260616 233800;30441.00;30446.00;30439.50;30445.00;58
20260616 233900;30444.75;30446.25;30442.25;30443.75;37
20260616 234000;30444.25;30446.00;30443.75;30445.75;23
20260616 234100;30446.25;30448.00;30443.25;30448.00;40
20260616 234200;30444.75;30448.00;30443.00;30446.25;36
20260616 234300;30447.50;30465.50;30447.50;30460.00;285
20260616 234400;30459.50;30463.75;30458.00;30462.50;82
20260616 234500;30459.50;30461.25;30453.50;30456.25;67
20260616 234600;30455.25;30459.75;30453.25;30456.25;52
20260616 234700;30457.00;30458.50;30457.00;30457.25;9
20260616 234800;30456.50;30461.50;30456.50;30459.50;30
20260616 234900;30459.75;30463.00;30458.00;30463.00;39
20260616 235000;30463.50;30463.50;30456.50;30459.75;43
20260616 235100;30459.75;30459.75;30455.50;30459.50;54
20260616 235200;30459.75;30464.25;30459.75;30463.25;30
20260616 235300;30463.25;30467.00;30463.25;30465.00;62
20260616 235400;30464.50;30468.25;30463.75;30467.25;83
20260616 235500;30467.25;30467.50;30464.25;30467.00;33
20260616 235600;30466.50;30469.75;30464.25;30465.75;102
20260616 235700;30464.50;30465.00;30461.75;30464.00;49
20260616 235800;30465.75;30468.50;30464.25;30464.25;33
20260616 235900;30465.25;30468.50;30463.75;30466.75;31
20260617 000000;30466.50;30467.25;30464.50;30466.75;30
20260617 000100;30465.75;30468.25;30465.50;30467.00;27
20260617 000200;30467.75;30467.75;30459.50;30460.75;74
20260617 000300;30460.25;30467.25;30459.75;30464.50;37
20260617 000400;30464.75;30467.50;30464.25;30466.50;18
20260617 000500;30467.50;30470.75;30467.00;30468.50;66
20260617 000600;30469.00;30469.50;30467.25;30468.50;19
20260617 000700;30467.50;30472.50;30467.50;30472.00;30
20260617 000800;30471.50;30471.75;30468.75;30468.75;30
20260617 000900;30469.75;30470.25;30465.00;30467.25;24
20260617 001000;30466.25;30466.25;30459.25;30465.25;112
20260617 001100;30465.00;30465.75;30461.75;30463.75;35
20260617 001200;30464.50;30469.25;30464.25;30467.25;20
20260617 001300;30467.50;30468.25;30464.75;30465.50;19
20260617 001400;30463.50;30464.75;30460.50;30462.75;37
20260617 001500;30462.00;30464.50;30461.50;30464.50;17
20260617 001600;30463.75;30468.75;30462.75;30466.50;29
20260617 001700;30468.00;30474.00;30468.00;30469.00;46
20260617 001800;30470.25;30474.00;30470.25;30472.75;33
20260617 001900;30472.75;30474.50;30472.75;30473.75;19
20260617 002000;30472.25;30477.00;30472.25;30477.00;61
20260617 002100;30476.00;30477.00;30473.00;30476.25;61
20260617 002200;30476.25;30480.00;30474.75;30476.75;92
